NU_ANO_CENSO;NO_REGIAO;SG_UF;NO_MUNICIPIO;TP_DEPENDENCIA;acess_rampa;acess_elevador;acess_banheiro_pcd;politica_pcd;matriculas_basico;matriculas_fundamental;matriculas_medio;docentes_basico;docentes_fundamental;docentes_medio
2022;Sul;SC;So Joo Batista;4;1;1;1;1;16.0;0.0;0.0;4.0;0.0;0.0
2022;Sul;SC;So Jos;1;1;0;1;1;582.0;0.0;388.0;76.0;0.0;65.0
2022;Sul;SC;So Jos do Cerrito;4;1;0;1;1;;;;;;
2022;Sul;SC;So Loureno do Oeste;4;1;0;1;1;67.0;0.0;0.0;24.0;0.0;0.0
2022;Sul;SC;So Loureno do Oeste;1;0;0;0;1;98.0;0.0;0.0;13.0;0.0;0.0
2022;Sul;SC;So Miguel do Oeste;1;1;1;1;1;418.0;0.0;312.0;46.0;0.0;45.0
2022;Sul;SC;Seara;4;0;0;1;1;87.0;0.0;0.0;5.0;0.0;0.0
2022;Sul;SC;Seara;4;0;0;1;1;69.0;0.0;0.0;21.0;0.0;0.0
2022;Sul;SC;Sombrio;1;1;1;1;1;328.0;0.0;310.0;32.0;0.0;31.0
2022;Sul;SC;Tijucas;4;1;0;1;1;91.0;0.0;0.0;17.0;0.0;0.0
2022;Sul;SC;Timb;4;0;1;1;1;85.0;0.0;0.0;22.0;0.0;0.0
2022;Sul;SC;Trombudo Central;4;1;0;1;1;;;;;;
2022;Sul;SC;Tubaro;4;1;1;1;1;145.0;0.0;0.0;25.0;0.0;0.0
2022;Sul;SC;Tubaro;1;1;1;1;1;146.0;0.0;0.0;18.0;0.0;0.0
2022;Sul;SC;Tubaro;4;1;0;1;1;;;;;;
2022;Sul;SC;Tubaro;4;1;1;1;1;291.0;0.0;186.0;13.0;0.0;10.0
2022;Sul;SC;Urupema;1;1;0;1;1;96.0;0.0;0.0;15.0;0.0;0.0
2022;Sul;SC;Videira;1;1;1;1;1;636.0;0.0;474.0;67.0;0.0;59.0
2022;Sul;SC;Xanxer;1;0;1;1;1;281.0;0.0;281.0;32.0;0.0;32.0
2022;Sul;SC;Xanxer;4;1;0;1;1;;;;;;
2022;Sul;SC;Xanxer;4;1;0;1;1;16.0;0.0;0.0;3.0;0.0;0.0
2022;Sul;SC;Xaxim;4;1;0;1;1;;;;;;
2022;Sul;RS;Alegrete;1;1;0;1;1;691.0;0.0;506.0;45.0;0.0;44.0
2022;Sul;RS;Alvorada;1;0;1;1;1;404.0;0.0;183.0;44.0;0.0;35.0
2022;Sul;RS;Arroio do Tigre;4;1;0;1;1;;;;;;
2022;Sul;RS;Arvorezinha;4;1;0;1;1;37.0;28.0;0.0;6.0;6.0;0.0
2022;Sul;RS;Bag;1;1;0;1;1;355.0;0.0;355.0;41.0;0.0;41.0
2022;Sul;RS;Baro do Triunfo;4;1;0;1;1;;;;;;
2022;Sul;RS;Bento Gonalves;1;1;1;1;1;424.0;0.0;396.0;96.0;0.0;93.0
2022;Sul;RS;Camaqu;4;1;1;1;1;191.0;71.0;0.0;16.0;10.0;0.0
2022;Sul;RS;Camaqu;1;1;0;1;1;457.0;0.0;400.0;45.0;0.0;43.0
2022;Sul;RS;Canoas;1;0;1;1;1;338.0;0.0;284.0;49.0;0.0;47.0
2022;Sul;RS;Canoas;4;1;0;1;1;171.0;171.0;0.0;17.0;17.0;0.0
2022;Sul;RS;Caxias do Sul;1;1;0;1;1;597.0;0.0;466.0;66.0;0.0;56.0
2022;Sul;RS;Caxias do Sul;4;1;1;1;1;120.0;0.0;0.0;3.0;0.0;0.0
2022;Sul;RS;Charqueadas;1;1;0;1;1;540.0;0.0;417.0;61.0;0.0;59.0
2022;Sul;RS;Erechim;1;1;1;1;1;343.0;0.0;101.0;66.0;0.0;23.0
2022;Sul;RS;Farroupilha;1;1;1;1;1;473.0;0.0;295.0;60.0;0.0;46.0
2022;Sul;RS;Feliz;1;1;0;1;1;288.0;0.0;288.0;42.0;0.0;42.0
2022;Sul;RS;Frederico Westphalen;1;1;1;1;1;541.0;0.0;462.0;52.0;0.0;51.0
2022;Sul;RS;Gravata;1;1;0;1;1;215.0;0.0;215.0;24.0;0.0;24.0
2022;Sul;RS;Ibirub;4;1;0;1;1;69.0;24.0;0.0;9.0;7.0;0.0
2022;Sul;RS;Ibirub;1;1;1;1;1;308.0;0.0;231.0;58.0;0.0;53.0
2022;Sul;RS;Itaqui;4;1;0;1;1;91.0;75.0;0.0;12.0;11.0;0.0
2022;Sul;RS;Jaguaro;1;1;0;1;1;195.0;0.0;145.0;23.0;0.0;22.0
2022;Sul;RS;Jlio de Castilhos;1;1;1;1;1;444.0;0.0;401.0;57.0;0.0;53.0
2022;Sul;RS;Lajeado;1;1;0;1;1;339.0;0.0;339.0;26.0;0.0;26.0
2022;Sul;RS;Novo Hamburgo;1;1;0;1;1;236.0;0.0;190.0;25.0;0.0;25.0
2022;Sul;RS;Osrio;1;1;0;1;1;464.0;0.0;394.0;57.0;0.0;50.0
2022;Sul;RS;Palmeira das Misses;4;1;0;1;1;82.0;12.0;0.0;9.0;6.0;0.0
2022;Sul;RS;Panambi;1;1;1;1;1;441.0;0.0;325.0;57.0;0.0;51.0
2022;Sul;RS;Passo Fundo;4;0;1;1;1;115.0;0.0;0.0;3.0;0.0;0.0
2022;Sul;RS;Passo Fundo;1;1;0;1;1;331.0;0.0;146.0;55.0;0.0;38.0
2022;Sul;RS;Pelotas;1;1;0;1;1;740.0;0.0;577.0;104.0;0.0;98.0
2022;Sul;RS;Pelotas;1;1;1;1;1;2270.0;0.0;1448.0;284.0;0.0;227.0
2022;Sul;RS;Porto Alegre;1;0;0;1;1;374.0;0.0;230.0;67.0;0.0;55.0
2022;Sul;RS;Porto Alegre;1;1;1;1;1;550.0;301.0;191.0;87.0;51.0;32.0
2022;Sul;RS;Porto Alegre;4;1;0;1;1;1592.0;1205.0;256.0;53.0;43.0;14.0
2022;Sul;RS;Porto Alegre;1;0;1;0;1;917.0;0.0;0.0;88.0;0.0;0.0
2022;Sul;RS;Porto Alegre;1;1;1;1;1;78.0;0.0;0.0;20.0;0.0;0.0
2022;Sul;RS;Rio Grande;3;1;0;1;1;117.0;0.0;0.0;16.0;0.0;0.0
2022;Sul;RS;Rio Grande;1;1;1;1;1;1107.0;0.0;783.0;98.0;0.0;86.0
2022;Sul;RS;Rolante;1;0;1;1;1;320.0;0.0;290.0;41.0;0.0;41.0
2022;Sul;RS;Santa Maria;1;1;1;1;1;1090.0;0.0;399.0;71.0;0.0;55.0
2022;Sul;RS;Santa Maria;1;1;1;1;1;1448.0;0.0;113.0;107.0;0.0;17.0
2022;Sul;RS;Sant'Ana do Livramento;1;1;1;1;1;506.0;0.0;365.0;32.0;0.0;32.0
2022;Sul;RS;Santa Rosa;1;1;0;1;1;498.0;0.0;199.0;51.0;0.0;41.0
2022;Sul;RS;Santiago;4;1;0;1;1;123.0;55.0;0.0;15.0;11.0;0.0
2022;Sul;RS;Santo ngelo;1;1;1;1;1;486.0;0.0;342.0;49.0;0.0;33.0
2022;Sul;RS;Santo Antnio da Patrulha;4;1;0;1;1;96.0;43.0;0.0;11.0;7.0;0.0
2022;Sul;RS;Santo Augusto;1;1;1;1;1;411.0;0.0;389.0;51.0;0.0;49.0
2022;Sul;RS;So Borja;1;1;1;1;1;489.0;0.0;322.0;53.0;0.0;43.0
2022;Sul;RS;So Jos do Norte;4;1;0;1;1;145.0;55.0;0.0;12.0;8.0;0.0
2022;Sul;RS;So Vicente do Sul;1;1;1;1;1;1357.0;0.0;1056.0;106.0;0.0;97.0
2022;Sul;RS;Sapiranga;1;1;0;1;1;229.0;0.0;198.0;33.0;0.0;32.0
2022;Sul;RS;Sapucaia do Sul;1;1;0;1;1;1002.0;0.0;798.0;78.0;0.0;74.0
2022;Sul;RS;Serto;1;1;1;1;1;470.0;0.0;419.0;82.0;0.0;75.0
2022;Sul;RS;Tenente Portela;4;1;0;1;1;85.0;24.0;0.0;9.0;5.0;0.0
2022;Sul;RS;Uruguaiana;1;0;1;1;1;283.0;0.0;203.0;25.0;0.0;24.0
2022;Sul;RS;Vacaria;1;1;1;1;1;253.0;0.0;185.0;37.0;0.0;30.0
2022;Sul;RS;Venncio Aires;1;1;0;1;1;561.0;0.0;283.0;47.0;0.0;44.0
2022;Sul;RS;Veranpolis;1;1;1;1;1;88.0;0.0;88.0;20.0;0.0;20.0
2022;Sul;RS;Viamo;1;0;1;1;1;319.0;0.0;164.0;20.0;0.0;16.0
2022;Centro-Oeste;MS;Anastcio;4;1;0;1;1;;;;;;
2022;Centro-Oeste;MS;Anglica;4;1;0;1;1;62.0;18.0;0.0;10.0;4.0;0.0
2022;Centro-Oeste;MS;Aparecida do Taboado;4;1;0;1;1;79.0;41.0;0.0;14.0;10.0;0.0
2022;Centro-Oeste;MS;Aquidauana;1;1;0;1;1;725.0;0.0;696.0;56.0;0.0;56.0
2022;Centro-Oeste;MS;Campo Grande;4;1;0;1;1;41.0;41.0;0.0;7.0;7.0;0.0
2022;Centro-Oeste;MS;Campo Grande;4;1;0;1;1;207.0;66.0;0.0;26.0;16.0;0.0
2022;Centro-Oeste;MS;Campo Grande;2;1;0;1;1;;;;;;
2022;Centro-Oeste;MS;Campo Grande;4;1;0;1;1;;;;;;
2022;Centro-Oeste;MS;Campo Grande;1;1;1;1;1;835.0;0.0;835.0;86.0;0.0;86.0
2022;Centro-Oeste;MS;Coronel Sapucaia;4;1;0;1;1;61.0;52.0;0.0;6.0;6.0;0.0
2022;Centro-Oeste;MS;Corumb;3;0;0;0;1;725.0;493.0;0.0;39.0;30.0;0.0
2022;Centro-Oeste;MS;Corumb;3;0;0;0;1;73.0;0.0;0.0;11.0;0.0;0.0
2022;Centro-Oeste;MS;Corumb;3;0;0;0;1;104.0;89.0;0.0;12.0;11.0;0.0
2022;Centro-Oeste;MS;Corumb;3;0;0;0;1;72.0;72.0;0.0;7.0;7.0;0.0
2022;Centro-Oeste;MS;Corumb;3;0;0;0;1;63.0;63.0;0.0;8.0;8.0;0.0
2022;Centro-Oeste;MS;Corumb;3;0;0;0;1;38.0;36.0;0.0;4.0;3.0;0.0
2022;Centro-Oeste;MS;Corumb;1;1;0;1;1;595.0;0.0;497.0;58.0;0.0;57.0
2022;Centro-Oeste;MS;Coxim;1;1;0;1;1;538.0;0.0;316.0;49.0;0.0;42.0
2022;Centro-Oeste;MS;Dourados;4;1;0;1;1;103.0;40.0;0.0;23.0;13.0;0.0
2022;Centro-Oeste;MS;Dourados;1;0;1;1;1;716.0;0.0;437.0;45.0;0.0;36.0
2022;Centro-Oeste;MS;Iguatemi;4;1;0;1;1;74.0;10.0;0.0;11.0;6.0;0.0
2022;Centro-Oeste;MS;Inocncia;4;1;0;1;1;31.0;12.0;0.0;7.0;5.0;0.0
2022;Centro-Oeste;MS;Jardim;1;1;0;1;1;193.0;0.0;136.0;19.0;0.0;19.0
2022;Centro-Oeste;MS;Navira;1;1;1;1;1;582.0;0.0;443.0;47.0;0.0;41.0
2022;Centro-Oeste;MS;Nova Andradina;1;1;0;1;1;454.0;0.0;393.0;50.0;0.0;44.0
2022;Centro-Oeste;MS;Novo Horizonte do Sul;4;0;0;1;1;;;;;;
2022;Centro-Oeste;MS;Pedro Gomes;4;1;0;1;1;13.0;13.0;0.0;5.0;5.0;0.0
2022;Centro-Oeste;MS;Ponta Por;1;1;0;1;1;781.0;0.0;591.0;54.0;0.0;51.0
2022;Centro-Oeste;MS;Ribas do Rio Pardo;4;1;0;1;1;39.0;8.0;0.0;6.0;3.0;0.0
2022;Centro-Oeste;MS;Rio Brilhante;4;0;0;1;1;46.0;43.0;0.0;7.0;6.0;0.0
2022;Centro-Oeste;MS;Trs Lagoas;1;1;0;1;1;743.0;0.0;572.0;51.0;0.0;50.0
2022;Centro-Oeste;MT;Alta Floresta;1;1;1;1;1;470.0;0.0;470.0;41.0;0.0;41.0
2022;Centro-Oeste;MT;Alta Floresta;2;1;0;1;1;142.0;0.0;0.0;14.0;0.0;0.0
2022;Centro-Oeste;MT;Barra do Garas;1;1;0;1;1;456.0;0.0;456.0;46.0;0.0;46.0
2022;Centro-Oeste;MT;Barra do Garas;2;1;0;1;1;474.0;318.0;156.0;41.0;28.0;26.0
2022;Centro-Oeste;MT;Cceres;1;1;0;1;1;485.0;0.0;420.0;49.0;0.0;46.0
2022;Centro-Oeste;MT;Campo Novo do Parecis;1;1;0;1;1;411.0;0.0;411.0;39.0;0.0;39.0
2022;Centro-Oeste;MT;Campo Verde;1;1;0;1;1;529.0;0.0;461.0;60.0;0.0;57.0
2022;Centro-Oeste;MT;Colniza;4;1;0;1;1;;;;;;
2022;Centro-Oeste;MT;Confresa;1;1;0;1;1;342.0;0.0;294.0;36.0;0.0;36.0
2022;Centro-Oeste;MT;Cotriguau;4;1;0;1;1;37.0;9.0;0.0;4.0;1.0;0.0
2022;Centro-Oeste;MT;Cuiab;2;1;0;1;1;853.0;400.0;453.0;41.0;22.0;28.0
2022;Centro-Oeste;MT;Cuiab;1;1;1;1;1;1324.0;0.0;1128.0;142.0;0.0;100.0
2022;Centro-Oeste;MT;Cuiab;4;1;1;1;1;746.0;489.0;101.0;39.0;27.0;14.0
2022;Centro-Oeste;MT;Cuiab;1;1;1;1;1;458.0;0.0;336.0;67.0;0.0;47.0
2022;Centro-Oeste;MT;Diamantino;1;1;0;1;1;279.0;0.0;279.0;22.0;0.0;22.0
2022;Centro-Oeste;MT;Diamantino;2;0;0;0;1;82.0;0.0;0.0;15.0;0.0;0.0
2022;Centro-Oeste;MT;Guarant do Norte;1;1;0;1;1;183.0;0.0;183.0;19.0;0.0;19.0
2022;Centro-Oeste;MT;Juna;1;1;1;1;1;366.0;0.0;366.0;49.0;0.0;49.0
2022;Centro-Oeste;MT;Lucas do Rio Verde;1;1;0;1;1;157.0;0.0;157.0;20.0;0.0;20.0
2022;Centro-Oeste;MT;Nova Mutum;4;1;0;1;1;81.0;0.0;0.0;4.0;0.0;0.0
2022;Centro-Oeste;MT;Nova Mutum;2;1;0;0;1;632.0;313.0;319.0;32.0;19.0;24.0
2022;Centro-Oeste;MT;Nova Olmpia;3;1;0;1;1;65.0;9.0;0.0;12.0;2.0;0.0
2022;Centro-Oeste;MT;Peixoto de Azevedo;4;1;0;1;1;13.0;8.0;0.0;2.0;1.0;0.0
2022;Centro-Oeste;MT;Pontes e Lacerda;1;1;0;1;1;518.0;0.0;512.0;25.0;0.0;23.0
2022;Centro-Oeste;MT;Porto Esperidio;3;0;0;0;1;52.0;40.0;0.0;4.0;3.0;0.0
2022;Centro-Oeste;MT;Primavera do Leste;1;1;1;1;1;623.0;0.0;581.0;60.0;0.0;58.0
2022;Centro-Oeste;MT;Querncia;3;0;0;1;1;134.0;100.0;0.0;8.0;6.0;0.0
2022;Centro-Oeste;MT;So Jos dos Quatro Marcos;4;1;0;1;1;42.0;6.0;0.0;7.0;2.0;0.0
2022;Centro-Oeste;MT;Rondonpolis;1;1;0;1;1;508.0;0.0;499.0;46.0;0.0;46.0
2022;Centro-Oeste;MT;Sinop;1;1;0;1;1;264.0;0.0;180.0;26.0;0.0;22.0
2022;Centro-Oeste;MT;Sinop;2;1;0;1;1;346.0;0.0;0.0;22.0;0.0;0.0
2022;Centro-Oeste;MT;Sorriso;4;1;0;1;1;168.0;31.0;0.0;19.0;10.0;0.0
2022;Centro-Oeste;MT;Sorriso;1;0;1;1;1;425.0;0.0;347.0;44.0;0.0;40.0
2022;Centro-Oeste;MT;Tangar da Serra;1;1;0;1;1;271.0;0.0;271.0;22.0;0.0;22.0
2022;Centro-Oeste;MT;Tangar da Serra;2;1;0;1;1;433.0;252.0;181.0;32.0;22.0;21.0
2022;Centro-Oeste;MT;Tangar da Serra;2;1;0;1;1;170.0;0.0;0.0;12.0;0.0;0.0
2022;Centro-Oeste;MT;Vrzea Grande;1;1;0;1;1;500.0;0.0;500.0;48.0;0.0;48.0
2022;Centro-Oeste;GO;guas Lindas de Gois;1;1;1;1;1;460.0;0.0;247.0;42.0;0.0;36.0
2022;Centro-Oeste;GO;Anpolis;1;1;0;1;1;315.0;0.0;241.0;59.0;0.0;51.0
2022;Centro-Oeste;GO;Aparecida de Goinia;1;1;1;1;1;423.0;0.0;278.0;61.0;0.0;47.0
2022;Centro-Oeste;GO;Caldas Novas;3;0;0;0;1;87.0;69.0;0.0;8.0;6.0;0.0
2022;Centro-Oeste;GO;Campos Belos;1;1;0;1;1;285.0;0.0;285.0;30.0;0.0;30.0
2022;Centro-Oeste;GO;Catalo;1;1;0;1;1;152.0;0.0;110.0;20.0;0.0;20.0
2022;Centro-Oeste;GO;Ceres;1;1;0;1;1;474.0;0.0;442.0;67.0;0.0;63.0
2022;Centro-Oeste;GO;Cristalina;1;1;0;1;1;220.0;0.0;220.0;22.0;0.0;22.0
2022;Centro-Oeste;GO;Formosa;1;1;0;1;1;357.0;0.0;357.0;53.0;0.0;53.0
2022;Centro-Oeste;GO;Goiansia;3;0;0;0;1;49.0;0.0;0.0;8.0;0.0;0.0
2022;Centro-Oeste;GO;Goinia;1;1;1;1;1;1180.0;0.0;730.0;223.0;0.0;154.0
2022;Centro-Oeste;GO;Goinia;2;1;1;1;1;328.0;0.0;0.0;8.0;0.0;0.0
2022;Centro-Oeste;GO;Goinia;1;1;1;1;1;351.0;0.0;239.0;43.0;0.0;37.0
2022;Centro-Oeste;GO;Gois;1;1;0;1;1;120.0;0.0;97.0;41.0;0.0;37.0
2022;Centro-Oeste;GO;Hidrolndia;1;0;0;0;1;140.0;0.0;140.0;18.0;0.0;18.0
2022;Centro-Oeste;GO;Inhumas;1;1;0;1;1;387.0;0.0;345.0;56.0;0.0;55.0
2022;Centro-Oeste;GO;Ipameri;1;1;0;1;1;175.0;0.0;175.0;20.0;0.0;20.0
2022;Centro-Oeste;GO;Ipor;1;1;1;1;1;626.0;0.0;277.0;50.0;0.0;45.0
2022;Centro-Oeste;GO;Jata;1;1;0;1;1;394.0;0.0;237.0;71.0;0.0;52.0
2022;Centro-Oeste;GO;Luzinia;1;1;0;1;1;295.0;0.0;258.0;52.0;0.0;49.0
2022;Centro-Oeste;GO;Morrinhos;1;1;0;1;1;259.0;0.0;259.0;37.0;0.0;37.0
2022;Centro-Oeste;GO;Posse;1;1;0;1;1;314.0;0.0;164.0;35.0;0.0;29.0
2022;Centro-Oeste;GO;Rio Verde;1;1;1;1;1;407.0;0.0;0.0;62.0;0.0;0.0
2022;Centro-Oeste;GO;Senador Canedo;1;1;0;1;1;264.0;0.0;174.0;38.0;0.0;34.0
2022;Centro-Oeste;GO;Trindade;1;1;0;1;1;332.0;0.0;323.0;50.0;0.0;50.0
2022;Centro-Oeste;GO;Uruau;1;1;1;1;1;416.0;0.0;306.0;56.0;0.0;51.0
2022;Centro-Oeste;GO;Uruta;1;1;0;1;1;446.0;0.0;371.0;81.0;0.0;69.0
2022;Centro-Oeste;GO;Valparaso de Gois;1;1;0;1;1;238.0;0.0;172.0;35.0;0.0;32.0
2022;Centro-Oeste;DF;Braslia;4;1;1;1;1;223.0;0.0;0.0;10.0;0.0;0.0
2022;Centro-Oeste;DF;Braslia;1;1;1;1;1;2842.0;1401.0;1441.0;159.0;75.0;102.0
2022;Centro-Oeste;DF;Braslia;2;1;0;1;1;749.0;0.0;0.0;62.0;0.0;0.0
2022;Centro-Oeste;DF;Braslia;2;0;1;0;1;33.0;0.0;0.0;7.0;0.0;0.0
2022;Centro-Oeste;DF;Braslia;1;1;0;1;1;576.0;0.0;266.0;44.0;0.0;35.0
2022;Centro-Oeste;DF;Braslia;2;1;0;1;1;394.0;0.0;394.0;23.0;0.0;23.0
2022;Centro-Oeste;DF;Braslia;2;1;0;1;1;3005.0;0.0;0.0;118.0;0.0;0.0
2022;Centro-Oeste;DF;Braslia;2;1;0;1;1;555.0;0.0;439.0;36.0;0.0;34.0
2022;Centro-Oeste;DF;Braslia;1;1;1;1;1;577.0;0.0;171.0;58.0;0.0;37.0
2022;Centro-Oeste;DF;Braslia;1;1;1;1;1;429.0;0.0;295.0;50.0;0.0;36.0
2022;Centro-Oeste;DF;Braslia;1;1;1;1;1;579.0;0.0;271.0;45.0;0.0;33.0
2022;Centro-Oeste;DF;Braslia;2;1;0;0;1;1637.0;0.0;0.0;18.0;0.0;0.0
2022;Centro-Oeste;DF;Braslia;4;1;1;1;1;263.0;146.0;0.0;39.0;26.0;0.0
2023;Norte;RO;Porto Velho;2;1;0;1;1;1413.0;1083.0;330.0;54.0;45.0;25.0
2023;Norte;RO;Ji-Paran;3;0;0;0;1;281.0;0.0;0.0;11.0;0.0;0.0
2023;Norte;RO;Colorado do Oeste;1;1;0;1;1;579.0;0.0;579.0;61.0;0.0;61.0
2023;Norte;RO;Buritis;4;1;0;1;1;63.0;0.0;0.0;5.0;0.0;0.0
2023;Norte;RO;Guajar-Mirim;1;1;0;1;1;414.0;0.0;374.0;41.0;0.0;40.0
2023;Norte;RO;Jaru;1;1;1;1;1;398.0;0.0;318.0;35.0;0.0;34.0
2023;Norte;RO;So Miguel do Guapor;1;1;0;1;1;130.0;0.0;0.0;7.0;0.0;0.0
2023;Norte;RO;Ji-Paran;3;0;0;1;1;43.0;0.0;0.0;3.0;0.0;0.0
2023;Norte;RO;Ji-Paran;1;1;1;1;1;592.0;0.0;526.0;58.0;0.0;57.0
2023;Norte;RO;Vilhena;1;1;1;1;1;603.0;0.0;558.0;53.0;0.0;52.0
2023;Norte;RO;Porto Velho;1;1;1;1;1;547.0;0.0;0.0;28.0;0.0;0.0
2023;Norte;RO;Ariquemes;1;1;1;1;1;538.0;0.0;538.0;56.0;0.0;56.0
2023;Norte;RO;Porto Velho;1;1;1;1;1;873.0;0.0;873.0;102.0;0.0;102.0
2023;Norte;RO;Cacoal;1;1;1;1;1;561.0;0.0;561.0;63.0;0.0;63.0
2023;Norte;AC;Cruzeiro do Sul;3;1;0;1;1;315.0;315.0;0.0;12.0;12.0;0.0
2023;Norte;AC;Porto Walter;2;1;0;0;1;703.0;176.0;371.0;29.0;9.0;19.0
2023;Norte;AC;Rodrigues Alves;3;0;0;0;1;24.0;7.0;0.0;2.0;2.0;0.0
2023;Norte;AC;Porto Acre;2;0;0;0;1;53.0;30.0;23.0;5.0;5.0;4.0
2023;Norte;AC;Porto Acre;2;1;0;1;1;46.0;35.0;11.0;6.0;6.0;4.0
2023;Norte;AC;Cruzeiro do Sul;1;1;0;1;1;458.0;0.0;414.0;45.0;0.0;42.0
2023;Norte;AC;Sena Madureira;1;0;1;1;1;308.0;0.0;247.0;39.0;0.0;34.0
2023;Norte;AC;Xapuri;1;1;0;1;1;310.0;0.0;262.0;36.0;0.0;36.0
2023;Norte;AC;Rio Branco;1;1;0;1;1;808.0;0.0;444.0;77.0;0.0;61.0
2023;Norte;AC;Rio Branco;1;1;0;1;1;414.0;0.0;0.0;21.0;0.0;0.0
2023;Norte;AC;Tarauac;1;1;0;1;1;432.0;0.0;337.0;33.0;0.0;33.0
2023;Norte;AC;Rio Branco;2;0;0;1;1;1059.0;547.0;512.0;33.0;20.0;25.0
2023;Norte;AC;Cruzeiro do Sul;2;1;0;1;1;651.0;326.0;325.0;30.0;14.0;17.0
2023;Norte;AM;So Gabriel da Cachoeira;2;1;0;1;1;1355.0;904.0;222.0;55.0;42.0;19.0
2023;Norte;AM;Anam;3;0;0;0;1;50.0;41.0;0.0;5.0;5.0;0.0
2023;Norte;AM;Anam;3;1;0;0;1;64.0;52.0;0.0;6.0;5.0;0.0
2023;Norte;AM;Anam;3;0;0;1;1;105.0;88.0;0.0;6.0;6.0;0.0
2023;Norte;AM;Anam;3;0;0;0;1;21.0;15.0;0.0;1.0;1.0;0.0
2023;Norte;AM;Anam;3;0;0;0;1;49.0;42.0;0.0;5.0;4.0;0.0
2023;Norte;AM;Anam;3;1;0;0;1;27.0;24.0;0.0;2.0;2.0;0.0
2023;Norte;AM;Anam;3;0;0;0;1;14.0;9.0;0.0;1.0;1.0;0.0
2023;Norte;AM;Anam;3;0;0;0;1;31.0;21.0;0.0;2.0;2.0;0.0
2023;Norte;AM;Anam;3;1;0;1;1;52.0;44.0;0.0;5.0;5.0;0.0
2023;Norte;AM;Anam;3;0;0;0;1;118.0;109.0;0.0;7.0;7.0;0.0
2023;Norte;AM;Anam;3;1;0;0;1;44.0;34.0;0.0;5.0;5.0;0.0
2023;Norte;AM;Manaus;4;1;0;1;1;266.0;179.0;66.0;24.0;21.0;11.0
2023;Norte;AM;Manaus;1;1;0;1;1;949.0;0.0;540.0;86.0;0.0;63.0
2023;Norte;AM;Manaus;1;1;1;1;1;1484.0;0.0;751.0;169.0;0.0;119.0
2023;Norte;AM;So Gabriel da Cachoeira;1;1;0;1;1;577.0;0.0;270.0;37.0;0.0;32.0
2023;Norte;AM;Anam;3;1;0;0;1;18.0;14.0;0.0;1.0;1.0;0.0
2023;Norte;AM;Anam;3;0;0;0;1;39.0;22.0;0.0;2.0;1.0;0.0
2023;Norte;AM;Anam;3;0;0;0;1;51.0;34.0;0.0;3.0;3.0;0.0
2023;Norte;AM;Anam;3;0;0;0;1;62.0;37.0;0.0;5.0;4.0;0.0
2023;Norte;AM;Itacoatiara;2;1;0;0;1;290.0;0.0;0.0;36.0;0.0;0.0
2023;Norte;AM;Manaus;1;1;0;1;1;725.0;0.0;438.0;77.0;0.0;50.0
2023;Norte;AM;Juta;2;0;0;0;1;255.0;0.0;0.0;20.0;0.0;0.0
2023;Norte;AM;Manaus;2;0;0;0;1;643.0;0.0;0.0;101.0;0.0;0.0
2023;Norte;AM;Manaus;2;1;1;1;1;692.0;0.0;0.0;100.0;0.0;0.0
2023;Norte;AM;Humait;1;0;0;0;1;354.0;0.0;271.0;31.0;0.0;29.0
2023;Norte;AM;Itacoatiara;1;1;1;1;1;440.0;0.0;368.0;29.0;0.0;29.0
2023;Norte;AM;Eirunep;1;1;0;1;1;468.0;0.0;284.0;26.0;0.0;26.0
2023;Norte;AM;Tef;1;1;0;1;1;417.0;0.0;292.0;29.0;0.0;29.0
2023;Norte;AM;Anam;3;1;0;0;1;68.0;38.0;0.0;6.0;3.0;0.0
2023;Norte;AM;Manacapuru;1;1;0;1;1;279.0;0.0;171.0;24.0;0.0;24.0
2023;Norte;AM;Anam;3;0;0;1;1;99.0;67.0;0.0;5.0;5.0;0.0
2023;Norte;AM;Anam;3;1;0;1;1;103.0;86.0;0.0;8.0;7.0;0.0
2023;Norte;AM;Iranduba;1;1;0;0;1;262.0;0.0;57.0;18.0;0.0;13.0
2023;Norte;AM;Boca do Acre;1;0;0;0;1;143.0;0.0;0.0;6.0;0.0;0.0
2023;Norte;AM;Manaus;2;1;1;1;1;946.0;0.0;0.0;136.0;0.0;0.0
2023;Norte;AM;Manaus;4;1;0;1;1;192.0;0.0;0.0;9.0;0.0;0.0
2023;Norte;AM;Manaus;2;1;0;1;1;111.0;0.0;0.0;31.0;0.0;0.0
2023;Norte;AM;Coari;1;1;0;0;1;574.0;0.0;410.0;31.0;0.0;31.0
2023;Norte;AM;Maus;1;1;1;1;1;473.0;0.0;371.0;28.0;0.0;28.0
2023;Norte;AM;Presidente Figueiredo;1;1;0;1;1;501.0;0.0;375.0;43.0;0.0;42.0
2023;Norte;AM;Tabatinga;1;1;1;1;1;529.0;0.0;335.0;31.0;0.0;31.0
2023;Norte;AM;Parintins;1;1;1;1;1;645.0;0.0;296.0;47.0;0.0;39.0
2023;Norte;AM;Lbrea;1;1;0;1;1;489.0;0.0;402.0;28.0;0.0;27.0
2023;Norte;RR;Boa Vista;1;0;0;1;1;250.0;0.0;196.0;31.0;0.0;26.0
2023;Norte;RR;Boa Vista;1;1;1;1;1;694.0;0.0;525.0;76.0;0.0;60.0
2023;Norte;RR;Amajari;1;1;0;1;1;197.0;0.0;197.0;32.0;0.0;32.0
